method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
epsilon,Epsilon Greedy,train,500,391.889219359,386.672603013,388.9353511129302,383.7166699789999,0.7778707022258604,0.7674333399579998
epsilon,Epsilon Greedy,test,300,148.84253024399368,148.97545394599996,146.9325261490303,147.0640460309993,0.4897750871634344,0.49021348676999765
