method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,114,422,43803,collision,214.37298811806852,2.602561468392576,0.228,0.844,0,0.0,499,0.998,11.39191379585873,collision_or_out_of_road,87.60600000000001
epsilon,Epsilon Greedy,test,300,152,175,23060,collision,91.30507846734226,6.591500433651344,0.5066666666666667,0.5833333333333334,1,0.0033333333333333335,299,0.9966666666666667,12.966175195143105,collision_or_out_of_road,76.89814814814817
