method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
noisy,NoisyNet DQN,train,500,138,364,47935,collision,273.9905350877789,2.8788985083967873,0.276,0.728,2,0.004,477,0.954,9.950975279023679,collision_or_out_of_road,96.70376623376615
noisy,NoisyNet DQN,test,300,0,300,5637,collision,500.0,0.0,0.0,1.0,0,0.0,300,1.0,53.219797764768494,collision_or_out_of_road,18.79
