method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,112,409,45134,collision,234.79412859488275,2.481499534718837,0.224,0.818,1,0.002,499,0.998,11.055966677006248,collision_or_out_of_road,90.87799999999996
epsilon,Epsilon Greedy,test,300,149,174,22987,collision,109.849529122675,6.481924566059077,0.49666666666666665,0.58,1,0.0033333333333333335,299,0.9966666666666667,13.007351981554791,collision_or_out_of_road,76.66037037037037
