method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
noisy,NoisyNet DQN,train,500,89,414,42850,collision,321.1862693203084,2.077012835472579,0.178,0.828,2,0.004,482,0.964,11.248541423570595,collision_or_out_of_road,86.52591111111107
noisy,NoisyNet DQN,test,300,160,164,23240,collision,90.55164360014963,6.884681583476764,0.5333333333333333,0.5466666666666666,1,0.0033333333333333335,299,0.9966666666666667,12.865748709122203,collision_or_out_of_road,77.49222222222224
