method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
noisy,NoisyNet DQN,train,500,149,366,44767,collision,257.0062262627263,3.328344539504546,0.298,0.732,1,0.002,485,0.97,10.833873165501373,collision_or_out_of_road,89.97321052631578
noisy,NoisyNet DQN,test,300,99,240,10097,collision,66.72344277471447,9.804892542339308,0.33,0.8,0,0.0,300,1.0,29.71179558284639,collision_or_out_of_road,33.65666666666667
