method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8,Karthikeya27adv8,train,500,40,450,66990,collision,436.5383921762723,0.5971040453799075,0.08,0.9,0,0.0,453,0.906,6.7622033139274516,collision_or_out_of_road,133.97999999999982
Karthikeya27adv8,Karthikeya27adv8,test,300,34,300,13212,collision,391.1377925637646,2.5734181047532547,0.11333333333333333,1.0,0,0.0,300,1.0,22.70663033605813,collision_or_out_of_road,44.04
