method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
noisy,NoisyNet DQN,train,500,131,366,49566,collision,296.55622858992723,2.6429407254973167,0.262,0.732,3,0.006,476,0.952,9.603357139974984,collision_or_out_of_road,100.29656887429299
noisy,NoisyNet DQN,test,300,150,175,22813,collision,90.86087616104096,6.575198351816947,0.5,0.5833333333333334,1,0.0033333333333333335,299,0.9966666666666667,13.106562047955114,collision_or_out_of_road,76.0754166666667
