method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,97,429,43023,collision,242.86314796943043,2.2546080003718942,0.194,0.858,0,0.0,500,1.0,11.621690723566465,collision_or_out_of_road,86.046
rnd,DQN + RND,test,300,142,185,22921,collision,92.65295376936305,6.195192181841979,0.47333333333333333,0.6166666666666667,0,0.0,300,1.0,13.088434186990096,collision_or_out_of_road,76.40333333333338
