method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8,Karthikeya27adv8,train,500,0,0.0,41482,41482,490,0.98,11.81235234559568,collision_or_out_of_road_or_policy_safety_stop,84.19622222222222,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8,Karthikeya27adv8,test,300,0,0.0,30337,30337,283,0.9433333333333334,9.328542703629232,collision_or_out_of_road_or_policy_safety_stop,101.84172413793112,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
