method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,114,417,44176,collision,203.25018963556616,2.5805867439333574,0.228,0.834,0,0.0,500,1.0,11.31836291198841,collision_or_out_of_road,88.35199999999998
rnd,DQN + RND,test,300,159,165,23156,collision,90.41768781554478,6.866470893073069,0.53,0.55,1,0.0033333333333333335,299,0.9966666666666667,12.912420107099672,collision_or_out_of_road,77.21393939393943
