method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
rnd,DQN + RND,train,500,500.15837890200055,492.4905287419999,496.67620847194485,489.00566693500036,0.9933524169438896,0.9780113338700007
rnd,DQN + RND,test,300,157.38489159299934,157.50151571100014,155.35268593704677,155.46811018200128,0.5178422864568226,0.5182270339400042
