seed,method_id,method,collision_rmst_steps,max_step_count,max_step_completion_rate,episodes,source_file,source_status
3,epsilon,Epsilon-Greedy,91.98413376674165,0,0.0,300,04_data/raw/baselines/seed_3/epsilon/all_episode_results.csv,original_23_seed_archive
3,noisy,NoisyNet DQN,57.19618311323093,0,0.0,300,04_data/raw/baselines/seed_3/noisy/all_episode_results.csv,original_23_seed_archive
3,rnd,DQN + RND,90.55821568383018,0,0.0,300,04_data/raw/baselines/seed_3/rnd/all_episode_results.csv,original_23_seed_archive
3,safetypool,SafetyPool,175.7489155191007,11,0.03666666666666667,300,04_data/raw/safetypool/seed_3/all_episode_results.csv,original_23_seed_archive
