method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,130,401,43889,collision,142.26963407756182,2.962017817676411,0.26,0.802,0,0.0,500,1.0,11.39237622183235,collision_or_out_of_road,87.77799999999996
epsilon,Epsilon Greedy,test,300,154,171,23112,collision,108.93577190467924,6.663205261336103,0.5133333333333333,0.57,1,0.0033333333333333335,300,1.0,12.980269989615785,collision_or_out_of_road,77.03999999999995
