method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,124,407,43559,collision,165.08201039968156,2.8467136527468493,0.248,0.814,0,0.0,500,1.0,11.478684083656649,collision_or_out_of_road,87.11799999999994
epsilon,Epsilon Greedy,test,300,157,168,23261,collision,91.25496899970018,6.74949486264563,0.5233333333333333,0.56,1,0.0033333333333333335,299,0.9966666666666667,12.854133528223207,collision_or_out_of_road,77.56363636363633
