method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8,Karthikeya27adv8,train,500,0,0.0,21833,21833,492,0.984,22.53469518618605,collision_or_out_of_road_or_policy_safety_stop,44.29824999999999,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8,Karthikeya27adv8,test,300,0,0.0,5291,5291,300,1.0,56.7000567000567,collision_or_out_of_road_or_policy_safety_stop,17.636666666666667,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
