method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,122,411,43110,collision,173.71792706648597,2.829969844583623,0.244,0.822,0,0.0,500,1.0,11.59823706796567,collision_or_out_of_road,86.22
epsilon,Epsilon Greedy,test,300,143,182,22945,collision,91.66496041284748,6.232294617563739,0.4766666666666667,0.6066666666666667,0,0.0,300,1.0,13.074743952930922,collision_or_out_of_road,76.48333333333332
