method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8,Karthikeya27adv8,train,500,0,0.0,42307,42307,492,0.984,11.62928120641974,collision_or_out_of_road_or_policy_safety_stop,85.43942857142855,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8,Karthikeya27adv8,test,300,0,0.0,23326,23326,298,0.9933333333333333,12.775443710880563,collision_or_out_of_road_or_policy_safety_stop,77.88416666666664,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
