episode,cumulative_pools_created
41,1
41,2
41,3
42,4
42,5
42,6
43,7
43,8
43,9
44,10
44,11
44,12
45,13
45,14
45,15
46,16
47,17
47,18
47,19
48,20
48,21
48,22
48,23
49,24
49,25
51,26
51,27
51,28
51,29
51,30
53,31
53,32
53,33
53,34
53,35
53,36
54,37
54,38
54,39
54,40
54,41
55,42
55,43
55,44
55,45
56,46
56,47
56,48
56,49
56,50
56,51
56,52
56,53
56,54
57,55
57,56
57,57
57,58
57,59
57,60
57,61
58,62
59,63
60,64
60,65
60,66
60,67
60,68
60,69
61,70
61,71
61,72
61,73
61,74
61,75
61,76
61,77
61,78
61,79
61,80
61,81
61,82
62,83
62,84
62,85
62,86
62,87
62,88
62,89
62,90
63,91
63,92
63,93
63,94
63,95
63,96
64,97
64,98
66,99
66,100
67,101
67,102
67,103
67,104
67,105
67,106
68,107
68,108
69,109
69,110
69,111
69,112
69,113
70,114
70,115
70,116
71,117
73,118
74,119
74,120
75,121
75,122
75,123
75,124
75,125
75,126
75,127
75,128
77,129
77,130
77,131
78,132
79,133
80,134
80,135
80,136
80,137
80,138
80,139
81,140
81,141
81,142
81,143
83,144
83,145
84,146
84,147
84,148
84,149
84,150
84,151
84,152
84,153
84,154
84,155
84,156
84,157
84,158
84,159
84,160
85,161
85,162
85,163
85,164
85,165
85,166
85,167
85,168
85,169
86,170
87,171
87,172
87,173
87,174
88,175
88,176
88,177
89,178
89,179
89,180
95,181
95,182
95,183
95,184
96,185
97,186
97,187
97,188
97,189
97,190
98,191
99,192
100,193
102,194
102,195
102,196
103,197
103,198
103,199
104,200
104,201
105,202
105,203
105,204
105,205
105,206
106,207
108,208
108,209
108,210
108,211
108,212
108,213
108,214
110,215
110,216
111,217
111,218
115,219
115,220
116,221
116,222
116,223
116,224
117,225
120,226
121,227
121,228
121,229
121,230
121,231
122,232
122,233
123,234
124,235
124,236
124,237
124,238
125,239
125,240
125,241
125,242
125,243
126,244
126,245
127,246
127,247
127,248
127,249
128,250
128,251
128,252
129,253
129,254
129,255
130,256
131,257
134,258
135,259
135,260
136,261
136,262
136,263
137,264
137,265
137,266
137,267
139,268
139,269
139,270
139,271
139,272
140,273
142,274
143,275
143,276
144,277
144,278
144,279
144,280
144,281
145,282
146,283
147,284
148,285
148,286
150,287
150,288
150,289
151,290
151,291
152,292
152,293
153,294
153,295
155,296
155,297
155,298
155,299
155,300
155,301
155,302
155,303
155,304
155,305
155,306
155,307
155,308
155,309
155,310
155,311
155,312
155,313
155,314
155,315
155,316
155,317
155,318
155,319
155,320
155,321
155,322
155,323
155,324
155,325
155,326
155,327
155,328
155,329
155,330
155,331
155,332
155,333
155,334
155,335
155,336
155,337
156,338
157,339
157,340
157,341
157,342
158,343
158,344
159,345
159,346
159,347
159,348
159,349
159,350
159,351
159,352
160,353
160,354
160,355
161,356
161,357
162,358
162,359
163,360
163,361
166,362
166,363
167,364
167,365
168,366
170,367
171,368
171,369
171,370
172,371
172,372
172,373
174,374
174,375
174,376
176,377
176,378
176,379
177,380
177,381
177,382
177,383
177,384
177,385
177,386
178,387
178,388
179,389
179,390
179,391
179,392
180,393
180,394
180,395
180,396
180,397
180,398
181,399
181,400
181,401
181,402
181,403
181,404
181,405
181,406
181,407
182,408
183,409
183,410
183,411
184,412
185,413
185,414
185,415
185,416
185,417
185,418
185,419
185,420
186,421
186,422
187,423
187,424
187,425
187,426
188,427
188,428
188,429
188,430
189,431
189,432
189,433
190,434
191,435
191,436
191,437
192,438
193,439
194,440
195,441
195,442
195,443
196,444
196,445
196,446
196,447
196,448
197,449
197,450
197,451
198,452
198,453
198,454
198,455
198,456
198,457
199,458
200,459
200,460
200,461
201,462
201,463
201,464
201,465
201,466
201,467
202,468
202,469
203,470
203,471
203,472
204,473
204,474
204,475
204,476
207,477
207,478
207,479
208,480
209,481
211,482
211,483
211,484
211,485
211,486
211,487
212,488
212,489
212,490
212,491
212,492
213,493
213,494
213,495
213,496
215,497
215,498
216,499
218,500
