method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,110,413,41702,collision,177.33125094193457,2.6377631768260517,0.22,0.826,0,0.0,500,1.0,11.989832621936598,collision_or_out_of_road,83.40400000000005
rnd,DQN + RND,test,300,160,164,23246,collision,90.55526898745474,6.88290458573518,0.5333333333333333,0.5466666666666666,1,0.0033333333333333335,299,0.9966666666666667,12.862427944592618,collision_or_out_of_road,77.51222222222223
