method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,126,400,42011,collision,143.35575055187968,2.9992144914427175,0.252,0.8,0,0.0,500,1.0,11.90164480731237,collision_or_out_of_road,84.022
rnd,DQN + RND,test,300,138,184,23135,collision,94.06014042508463,5.964988113248325,0.46,0.6133333333333333,1,0.0033333333333333335,299,0.9966666666666667,12.924140912038037,collision_or_out_of_road,77.14222222222223
