method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,100,423,44839,collision,219.4040698385935,2.2302013871852626,0.2,0.846,0,0.0,497,0.994,11.084100894310756,collision_or_out_of_road,89.67799999999997
epsilon,Epsilon Greedy,test,300,157,163,23095,collision,90.72325318671655,6.798008226888937,0.5233333333333333,0.5433333333333333,1,0.0033333333333333335,299,0.9966666666666667,12.946525221909504,collision_or_out_of_road,77.01138888888885
