method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
noisy,NoisyNet DQN,train,500,447.99949920699873,442.76008678100004,444.747779809215,439.5063920179998,0.88949555961843,0.8790127840359996
noisy,NoisyNet DQN,test,300,149.596848606001,149.7176244509999,147.58764088591852,147.7070190050008,0.4919588029530617,0.49235673001666935
