method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,129,393,43409,collision,179.40207289189897,2.9717339722177427,0.258,0.786,0,0.0,500,1.0,11.518348729526135,collision_or_out_of_road,86.81799999999994
epsilon,Epsilon Greedy,test,300,155,165,23475,collision,91.98413376674165,6.602768903088392,0.5166666666666667,0.55,1,0.0033333333333333335,299,0.9966666666666667,12.73695420660277,collision_or_out_of_road,78.2736111111112
