method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8,Karthikeya27adv8,train,500,144,378,34624,collision,208.89030317294507,4.1589648798521255,0.288,0.756,2,0.004,493,0.986,14.238678373382625,collision_or_out_of_road,70.12817857142855
Karthikeya27adv8,Karthikeya27adv8,test,300,157,153,27685,collision,148.35723504388739,5.670940942748781,0.5233333333333333,0.51,1,0.0033333333333333335,288,0.96,10.402745168864005,collision_or_out_of_road,92.96222222222221
