episode,cumulative_pools_created
6,1
6,2
6,3
6,4
6,5
13,6
22,7
33,8
39,9
49,10
59,11
67,12
82,13
82,14
82,15
82,16
82,17
82,18
82,19
82,20
82,21
82,22
82,23
82,24
85,25
85,26
85,27
85,28
86,29
86,30
86,31
86,32
86,33
86,34
86,35
86,36
86,37
86,38
86,39
88,40
90,41
90,42
92,43
92,44
92,45
92,46
92,47
92,48
92,49
92,50
92,51
92,52
92,53
92,54
92,55
92,56
92,57
92,58
92,59
92,60
92,61
92,62
92,63
92,64
92,65
92,66
92,67
93,68
93,69
93,70
93,71
97,72
97,73
97,74
97,75
97,76
97,77
97,78
97,79
97,80
101,81
101,82
101,83
101,84
101,85
103,86
103,87
103,88
103,89
103,90
103,91
103,92
103,93
103,94
104,95
104,96
104,97
104,98
110,99
111,100
112,101
112,102
112,103
112,104
112,105
113,106
113,107
114,108
114,109
114,110
114,111
114,112
115,113
115,114
115,115
116,116
116,117
116,118
118,119
118,120
118,121
118,122
118,123
119,124
119,125
119,126
119,127
119,128
119,129
119,130
119,131
119,132
119,133
119,134
119,135
119,136
119,137
119,138
119,139
119,140
121,141
121,142
122,143
122,144
122,145
122,146
122,147
122,148
123,149
124,150
124,151
124,152
125,153
125,154
125,155
126,156
127,157
127,158
127,159
127,160
127,161
127,162
127,163
127,164
127,165
127,166
127,167
127,168
127,169
127,170
127,171
127,172
127,173
127,174
127,175
127,176
127,177
127,178
127,179
130,180
130,181
130,182
130,183
130,184
130,185
130,186
130,187
130,188
130,189
130,190
130,191
130,192
130,193
130,194
130,195
130,196
130,197
130,198
132,199
136,200
136,201
136,202
136,203
136,204
136,205
140,206
140,207
140,208
140,209
140,210
140,211
140,212
140,213
140,214
140,215
140,216
140,217
140,218
141,219
141,220
141,221
141,222
141,223
141,224
141,225
141,226
141,227
142,228
142,229
143,230
144,231
144,232
144,233
144,234
144,235
149,236
149,237
149,238
