seed,method_id,method,collision_rmst_steps,max_step_count,max_step_completion_rate,episodes,source_file,source_status
45,epsilon,Epsilon-Greedy,91.63156020762881,0,0.0,300,04_data/raw/baselines/seed_45/epsilon/all_episode_results.csv,original_23_seed_archive
45,noisy,NoisyNet DQN,105.06642972735759,0,0.0,300,04_data/raw/baselines/seed_45/noisy/all_episode_results.csv,original_23_seed_archive
45,rnd,DQN + RND,91.78455181685773,0,0.0,300,04_data/raw/baselines/seed_45/rnd/all_episode_results.csv,original_23_seed_archive
45,safetypool,SafetyPool,295.52813203300826,0,0.0,300,04_data/raw/safetypool/seed_45/all_episode_results.csv,original_23_seed_archive
