method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv8,Karthikeya27adv8,train,500,517.6485459670075,4603.027055625,514.5360200698778,4596.353735179999,1.0290720401397557,9.192707470359997
Karthikeya27adv8,Karthikeya27adv8,test,300,143.4656239260221,143.5854436059999,141.6251686370524,141.74377938600173,0.4720838954568414,0.4724792646200058
