retired_pool_id,original_pool_id,status,retirement_reason,episode_created,episode_retired,permanent_pool_visits,actions_explored,hits_after_retirement,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,last_hit_episode,last_hit_step,mean_general_similarity,mean_general_rms_distance,mean_safety_similarity,mean_safety_rms_distance,retirement_trigger_action,retirement_trigger_reward,retirement_trigger_collision,retirement_trigger_out_of_road,retirement_trigger_done,retirement_trigger_type
31,31,RETIRED,UNKNOWN_PASS_EXHAUSTED,95,95,18,9,24,9,0,0,511,0,0,46,0,0,0,0,2|2|24|4|2|3|4|3|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,95,95,0.9997504353523254,0.011737295989102373,0.9990216766794523,0.0464872436132282,0,,False,False,False,unknown_pass_final_outcome_matured
42,42,RETIRED,UNKNOWN_PASS_EXHAUSTED,95,95,18,9,48,9,0,0,511,0,0,70,0,0,0,0,5|4|44|2|4|4|2|3|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,95,213,0.9997710001965364,0.011394281037307033,0.9980846978724003,0.06745603599119931,0,,False,False,False,unknown_pass_final_outcome_matured
54,54,RETIRED,UNKNOWN_PASS_EXHAUSTED,95,95,19,9,1,9,0,0,511,0,0,24,0,0,0,0,2|2|7|2|2|2|3|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,95,271,0.9999151825904846,0.006933416705578566,0.9971964359283447,0.07608342915773392,0,,False,False,False,unknown_pass_final_outcome_matured
64,64,RETIRED,UNKNOWN_PASS_EXHAUSTED,95,95,17,9,0,9,0,0,511,0,0,21,0,0,0,0,2|3|4|2|2|2|2|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,-1,-1,0.0,0.0,0.0,0.0,0,,False,False,False,unknown_pass_final_outcome_matured
102,102,RETIRED,UNKNOWN_PASS_EXHAUSTED,96,96,18,9,16,9,0,0,511,0,0,38,0,0,0,0,2|18|2|3|2|2|4|2|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,96,125,0.9999512992799282,0.006069442955777049,0.9993552602827549,0.050974909332580864,0,,False,False,False,unknown_pass_final_outcome_matured
304,304,RETIRED,UNKNOWN_PASS_EXHAUSTED,102,102,18,9,24,9,0,0,511,0,0,46,0,0,0,0,2|13|16|3|3|2|2|3|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,104,499,0.9994770362973213,0.014044255988361934,0.9979329233368238,0.0494047908578068,0,,False,False,False,unknown_pass_final_outcome_matured
371,371,RETIRED,UNKNOWN_PASS_EXHAUSTED,103,103,16,9,0,9,0,0,511,0,0,20,0,0,0,0,2|4|2|2|2|2|2|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,-1,-1,0.0,0.0,0.0,0.0,8,,False,False,False,unknown_pass_final_outcome_matured
393,393,RETIRED,UNKNOWN_PASS_EXHAUSTED,103,103,19,9,28,9,0,0,511,0,0,51,1,0,0,0,2|31|2|2|3|2|3|2|4,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,103,242,0.9999931092773165,0.007130212765852255,0.9993153299604144,0.04904978462894048,8,,False,False,False,unknown_pass_final_outcome_matured
413,413,RETIRED,UNKNOWN_PASS_EXHAUSTED,103,103,19,9,22,9,0,0,511,0,0,45,1,0,0,0,2|26|2|2|2|3|3|2|3,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,103,358,0.9999553209001367,0.014170867814259096,0.9994656931270253,0.04253597168082541,8,,False,False,False,unknown_pass_final_outcome_matured
524,524,RETIRED,UNKNOWN_PASS_EXHAUSTED,104,104,15,9,0,9,0,0,511,0,0,19,0,0,0,0,2|2|3|2|2|2|2|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,-1,-1,0.0,0.0,0.0,0.0,8,,False,False,False,unknown_pass_final_outcome_matured
536,536,RETIRED,UNKNOWN_PASS_EXHAUSTED,104,104,16,9,0,9,0,0,511,0,0,20,0,0,0,0,2|2|4|2|2|2|2|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,-1,-1,0.0,0.0,0.0,0.0,8,,False,False,False,unknown_pass_final_outcome_matured
305,305,RETIRED,UNKNOWN_PASS_EXHAUSTED,102,104,17,9,1,9,0,0,511,0,0,22,0,0,0,0,2|2|6|2|2|2|2|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,104,495,0.9986028075218201,0.03247866407036781,0.9941484928131104,0.09664906561374664,8,,False,False,False,unknown_pass_final_outcome_matured
