method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,132,398,44205,collision,233.8917981734881,2.9860875466576178,0.264,0.796,0,0.0,500,1.0,11.310937676733401,collision_or_out_of_road,88.40999999999995
epsilon,Epsilon Greedy,test,300,154,183,22943,collision,104.0521138914051,6.712286972061195,0.5133333333333333,0.61,1,0.0033333333333333335,299,0.9966666666666667,13.032297432768164,collision_or_out_of_road,76.52333333333344
