method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8,Karthikeya27adv8,train,500,0,0.0,125098,125098,282,0.564,2.2542326815776432,collision_or_out_of_road_or_policy_safety_stop,250.19599999999994,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8,Karthikeya27adv8,test,300,0,0.0,5349,5349,300,1.0,56.08524957936063,collision_or_out_of_road_or_policy_safety_stop,17.829999999999995,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
