retired_pool_id,original_pool_id,status,retirement_reason,episode_created,episode_retired,permanent_pool_visits,actions_explored,hits_after_retirement,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,last_hit_episode,last_hit_step,mean_general_similarity,mean_general_rms_distance,mean_safety_similarity,mean_safety_rms_distance,retirement_trigger_action,retirement_trigger_reward,retirement_trigger_collision,retirement_trigger_out_of_road,retirement_trigger_done,retirement_trigger_type
11,11,RETIRED,UNKNOWN_PASS_EXHAUSTED,166,210,12,9,13,0,8,1,0,447,64,37,37,0,0,6,2|2|2|2|3|4|6|2|14,2|2|2|2|3|4|6|2|14,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|6|0|0,396,5,0.9845580550340506,0.03647298322847256,0.9993916429006137,0.07727652644881836,7,,False,False,False,unknown_pass_final_outcome_matured
130,130,RETIRED,UNKNOWN_PASS_EXHAUSTED,173,216,14,9,12,0,9,0,0,511,0,36,35,0,0,0,2|3|2|2|2|2|18|2|3,2|2|2|2|2|2|18|2|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,397,4,0.997713898619016,0.014315499574877322,0.9981193443139394,0.06674709528063734,7,,False,False,False,unknown_pass_final_outcome_matured
191,191,RETIRED,UNKNOWN_PASS_EXHAUSTED,176,218,14,9,5,0,9,0,0,511,0,30,30,0,0,0,2|2|2|2|2|2|13|2|3,2|2|2|2|2|2|13|2|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,330,11,0.9956168056388286,0.02074280586093664,0.998922306246443,0.08414739295840264,7,,False,False,False,unknown_pass_final_outcome_matured
1921,1921,RETIRED,UNKNOWN_PASS_EXHAUSTED,221,221,14,9,6,2,7,0,5,506,0,24,21,0,0,0,2|2|3|2|2|2|2|2|7,1|2|1|2|2|2|2|2|7,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,221,351,0.9993102451165518,0.054324120904008545,0.9990949134031931,0.06677908916026354,7,,False,False,False,unknown_pass_final_outcome_matured
2063,2063,RETIRED,UNKNOWN_PASS_EXHAUSTED,222,222,12,9,4,0,9,0,0,511,0,27,27,0,0,0,2|2|2|2|2|2|6|2|7,2|2|2|2|2|2|6|2|7,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,222,297,0.9953624936703585,0.09549595229327679,0.9949478601378652,0.09728805348277092,7,,False,False,False,unknown_pass_final_outcome_matured
2064,2064,RETIRED,UNKNOWN_PASS_EXHAUSTED,222,222,15,9,3,7,2,0,191,320,0,25,10,0,0,0,2|2|2|2|2|2|3|2|8,1|0|0|0|0|0|3|0|6,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,222,299,0.978108541922821,0.15874006847540537,0.9969297266431264,0.09883337716261546,7,,False,False,False,unknown_pass_final_outcome_matured
2082,2082,RETIRED,UNKNOWN_PASS_EXHAUSTED,222,222,14,9,2,3,6,0,7,504,0,20,16,0,0,0,2|2|2|2|2|2|3|2|3,0|1|1|2|2|2|3|2|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,222,440,0.9986392259597778,0.05011908337473869,0.9981918632984161,0.07337575405836105,7,,False,False,False,unknown_pass_final_outcome_matured
2080,2080,RETIRED,UNKNOWN_PASS_EXHAUSTED,222,222,15,9,0,0,9,0,0,511,0,19,19,0,0,0,2|2|2|2|2|2|3|2|2,2|2|2|2|2|2|3|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,-1,-1,0.0,0.0,0.0,0.0,7,,False,False,False,unknown_pass_final_outcome_matured
549,549,RETIRED,UNKNOWN_PASS_EXHAUSTED,218,238,17,9,40,0,9,0,0,511,0,62,60,0,0,0,2|5|2|3|2|3|3|2|40,2|3|2|3|2|3|3|2|40,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,395,3,0.9857958659529686,0.1087778433226049,0.9988688573241233,0.05611089520389214,0,,False,False,False,unknown_pass_final_outcome_matured
217,217,RETIRED,UNKNOWN_PASS_EXHAUSTED,203,258,15,9,45,0,9,0,0,511,0,68,65,0,0,0,2|3|4|2|2|2|10|2|41,2|2|2|2|2|2|10|2|41,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,396,2,0.9852784721668948,0.11152925160196092,0.9984117497865637,0.06608456944425901,0,,False,False,False,unknown_pass_final_outcome_matured
726,726,RETIRED,UNKNOWN_PASS_EXHAUSTED,208,262,15,9,12,7,2,0,191,320,0,31,11,0,0,0,2|3|2|4|2|2|3|4|9,0|0|0|1|1|0|2|1|6,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,379,3,0.9881909390290579,0.1384515706449747,0.9987926284472147,0.05604758493912717,0,,False,False,False,unknown_pass_final_outcome_matured
2588,2588,RETIRED,UNKNOWN_PASS_EXHAUSTED,230,275,17,9,26,0,9,0,0,511,0,47,47,0,0,0,2|2|2|2|2|2|2|2|31,2|2|2|2|2|2|2|2|31,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,385,3,0.9905909483249371,0.07307610753923655,0.9982631573310266,0.06393555709375785,0,,False,False,False,unknown_pass_final_outcome_matured
109,109,RETIRED,UNKNOWN_PASS_EXHAUSTED,181,278,16,9,10,9,0,0,511,0,0,32,4,0,0,0,3|2|2|2|2|2|7|4|8,0|1|0|0|0|1|0|1|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,378,0,0.9862968921661377,0.08082634955644608,0.9989190518856048,0.04670713786035776,0,,False,False,False,unknown_pass_final_outcome_matured
663,663,RETIRED,UNKNOWN_PASS_EXHAUSTED,215,281,16,9,23,0,9,0,0,511,0,47,46,0,0,0,2|3|2|2|2|2|7|2|25,2|2|2|2|2|2|7|2|25,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,365,3,0.9840356837148252,0.1130070122687713,0.9984966853390569,0.06526265973630159,0,,False,False,False,unknown_pass_final_outcome_matured
2478,2478,RETIRED,UNKNOWN_PASS_EXHAUSTED,227,291,15,9,45,0,8,1,0,255,256,64,63,0,0,3,2|2|2|2|2|3|43|5|3,2|2|2|2|2|2|43|5|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|2,396,6,0.9818595396147833,0.11835481598973274,0.9976805157131619,0.06220073621306155,1,,False,False,False,unknown_pass_final_outcome_matured
3205,3205,RETIRED,UNKNOWN_PASS_EXHAUSTED,236,294,15,9,10,0,9,0,0,511,0,29,29,0,0,0,2|2|2|2|2|2|3|2|12,2|2|2|2|2|2|3|2|12,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,395,4,0.9815711736679077,0.13006542418152095,0.9978027939796448,0.0624618299305439,0,,False,False,False,unknown_pass_final_outcome_matured
3597,3597,RETIRED,UNKNOWN_PASS_EXHAUSTED,236,306,15,9,9,0,8,1,0,255,256,29,26,0,1,3,2|2|3|2|2|3|9|2|4,2|2|2|2|2|2|9|2|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,0|0|1|0|0|1|0|0|1,395,11,0.984375708632999,0.1130610511948665,0.9941847191916572,0.07502473228507572,2,,False,False,False,unknown_pass_final_outcome_matured
10,10,RETIRED,UNKNOWN_PASS_EXHAUSTED,185,312,16,9,12,9,0,0,511,0,0,32,1,0,0,0,3|2|4|2|3|2|4|3|9,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,396,0,0.9856436649958292,0.07984161501129468,0.999492272734642,0.0319241676479578,0,,False,False,False,unknown_pass_final_outcome_matured
238,238,RETIRED,UNKNOWN_PASS_EXHAUSTED,178,320,13,9,4,0,9,0,0,511,0,29,29,0,0,0,2|2|2|2|2|2|13|2|2,2|2|2|2|2|2|13|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,352,3,0.999021515250206,0.011049214634113014,0.9977230578660965,0.075102798640728,2,,False,False,False,unknown_pass_final_outcome_matured
524,524,RETIRED,UNKNOWN_PASS_EXHAUSTED,196,325,16,9,10,8,1,0,447,64,0,30,2,0,0,0,2|2|2|2|2|2|7|3|8,0|0|0|0|0|0|2|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,389,0,0.9831546485424042,0.0868284661322832,0.9991037368774414,0.0526168592274189,1,,False,False,False,unknown_pass_final_outcome_matured
618,618,RETIRED,UNKNOWN_PASS_EXHAUSTED,196,332,16,9,4,0,9,0,0,511,0,28,28,0,0,0,2|2|2|2|2|2|12|2|2,2|2|2|2|2|2|12|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,389,3,0.9990856200456619,0.012160576181486249,0.9974400699138641,0.08042589575052261,0,,False,False,False,unknown_pass_final_outcome_matured
129,129,RETIRED,UNKNOWN_PASS_EXHAUSTED,203,340,17,9,8,7,2,0,319,192,0,29,8,0,0,0,2|2|2|6|2|2|5|5|3,0|0|1|1|0|1|2|2|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,397,0,0.9994681850075722,0.017537198960781097,0.9986255392432213,0.06061889277771115,1,,False,False,False,unknown_pass_final_outcome_matured
410,410,RETIRED,UNKNOWN_PASS_EXHAUSTED,185,340,15,9,4,0,9,0,0,511,0,27,25,0,0,2,2|2|2|2|2|3|5|2|7,2|2|2|2|2|2|4|2|7,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|1|0|0,382,15,0.9929543733596802,0.0875904280692339,0.9941940158605576,0.08523611724376678,0,,False,False,False,unknown_pass_final_outcome_matured
1051,1051,RETIRED,UNKNOWN_PASS_EXHAUSTED,216,375,16,9,1,0,9,0,0,511,0,21,21,0,0,0,2|2|2|2|2|2|5|2|2,2|2|2|2|2|2|5|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,379,9,0.9992555379867554,0.010195892304182053,0.9990160465240479,0.08828999102115631,2,,False,False,False,unknown_pass_final_outcome_matured
321,321,RETIRED,UNKNOWN_PASS_EXHAUSTED,205,378,15,9,2,0,9,0,0,511,0,23,23,0,0,0,2|2|2|2|2|2|7|2|2,2|2|2|2|2|2|7|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,378,83,0.9804292917251587,0.06043115630745888,0.998043030500412,0.04632550664246082,2,,False,False,False,unknown_pass_final_outcome_matured
865,865,RETIRED,UNKNOWN_PASS_EXHAUSTED,216,379,16,9,3,6,3,0,63,448,0,23,9,0,0,0,2|3|2|2|2|2|6|2|2,1|0|0|0|1|0|3|2|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,397,1,0.9840076168378195,0.06844722976287206,0.9986355503400167,0.05947854369878769,1,,False,False,False,unknown_pass_final_outcome_matured
1048,1048,RETIRED,UNKNOWN_PASS_EXHAUSTED,216,379,15,9,0,7,2,0,319,192,0,19,6,0,0,0,2|2|2|2|2|2|3|2|2,0|0|0|0|0|1|2|2|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,-1,-1,0.0,0.0,0.0,0.0,0,,False,False,False,unknown_pass_final_outcome_matured
