method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8,Karthikeya27adv8,train,500,0,0.0,29884,29884,490,0.98,16.396734038281355,collision_or_out_of_road_or_policy_safety_stop,59.76799999999995,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8,Karthikeya27adv8,test,300,0,0.0,63804,63804,263,0.8766666666666667,4.121998620776127,collision_or_out_of_road_or_policy_safety_stop,212.68000000000015,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
