method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,137,390,45480,collision,205.06315704661958,3.0123131046613896,0.274,0.78,0,0.0,499,0.998,10.971855760773966,collision_or_out_of_road,90.96
rnd,DQN + RND,test,300,174,156,22381,collision,85.62066073000952,7.77445154372012,0.58,0.52,0,0.0,300,1.0,13.404226799517447,collision_or_out_of_road,74.60333333333332
