seed,method_id,method,collision_rmst_steps,max_step_count,max_step_completion_rate,episodes,source_file,source_status
69,epsilon,Epsilon-Greedy,90.50579521223389,0,0.0,300,04_data/raw/baselines/seed_69/epsilon/all_episode_results.csv,original_23_seed_archive
69,noisy,NoisyNet DQN,90.54034415044192,0,0.0,300,04_data/raw/baselines/seed_69/noisy/all_episode_results.csv,original_23_seed_archive
69,rnd,DQN + RND,90.535316420082,0,0.0,300,04_data/raw/baselines/seed_69/rnd/all_episode_results.csv,original_23_seed_archive
69,safetypool,SafetyPool,125.47268286210368,2,0.006666666666666667,300,04_data/raw/safetypool/seed_69/all_episode_results.csv,original_23_seed_archive
