seed,method_id,method,collision_rmst_steps,max_step_count,max_step_completion_rate,episodes,source_file,source_status
33,epsilon,Epsilon-Greedy,94.12252302214337,0,0.0,300,04_data/raw/baselines/seed_33/epsilon/all_episode_results.csv,original_23_seed_archive
33,noisy,NoisyNet DQN,90.5316493397152,0,0.0,300,04_data/raw/baselines/seed_33/noisy/all_episode_results.csv,original_23_seed_archive
33,rnd,DQN + RND,240.14259085871933,0,0.0,300,04_data/raw/baselines/seed_33/rnd/all_episode_results.csv,original_23_seed_archive
33,safetypool,SafetyPool,500.0,300,1.0,300,04_data/raw/safetypool/seed_33/all_episode_results.csv,original_23_seed_archive
