method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
noisy,NoisyNet DQN,train,500,514.5554119489971,509.02890657800003,511.2837298606464,505.75540125900034,1.0225674597212928,1.0115108025180006
noisy,NoisyNet DQN,test,300,151.74680400898797,151.87422878799998,149.7090208909649,149.83510967300322,0.49903006963654967,0.4994503655766774
