method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
epsilon,Epsilon Greedy,train,500,411.26388502802,405.418877229,408.3165769142215,402.4694486089999,0.816633153828443,0.8049388972179998
epsilon,Epsilon Greedy,test,300,144.0802072089864,144.207647124,142.16647184221074,142.2926429589997,0.4738882394740358,0.4743088098633323
