seed,method_id,method,collision_rmst_steps,max_step_count,max_step_completion_rate,episodes,source_file,source_status
31,epsilon,Epsilon-Greedy,91.25083896377137,0,0.0,300,04_data/raw/baselines/seed_31/epsilon/all_episode_results.csv,original_23_seed_archive
31,noisy,NoisyNet DQN,90.86087616104096,0,0.0,300,04_data/raw/baselines/seed_31/noisy/all_episode_results.csv,original_23_seed_archive
31,rnd,DQN + RND,91.68630154648238,0,0.0,300,04_data/raw/baselines/seed_31/rnd/all_episode_results.csv,original_23_seed_archive
31,safetypool,SafetyPool,472.15263157894736,87,0.29,300,04_data/raw/safetypool/seed_31/all_episode_results.csv,original_23_seed_archive
