method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8,Karthikeya27adv8,train,500,172,368,42307,collision,203.1512999234016,4.065521072162999,0.344,0.736,2,0.004,492,0.984,11.62928120641974,collision_or_out_of_road,85.43942857142855
Karthikeya27adv8,Karthikeya27adv8,test,300,158,166,23326,collision,102.61147886219347,6.773557403755466,0.5266666666666666,0.5533333333333333,1,0.0033333333333333335,298,0.9933333333333333,12.775443710880563,collision_or_out_of_road,77.88416666666664
