eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,0,False,True,511,0,0,0,0,0,0,0,False
206,2,206,206,0,1,False,True,383,128,0,2,2,0,0,0,False
206,2,206,206,0,1,False,True,383,128,0,2,2,0,0,0,False
206,1,205,205,1,1,False,True,383,0,128,1,0,0,1,0,True
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,1,False,True,511,0,0,1,1,0,0,0,False
206,1,206,206,0,0,False,True,511,0,0,0,0,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,1,0,0,0,False
207,1,206,206,1,1,False,True,511,0,0,1,0,0,0,1,False
207,1,206,206,1,1,False,True,511,0,0,1,0,0,0,1,False
207,1,206,206,1,1,False,True,511,0,0,1,0,0,0,1,False
207,1,206,206,1,1,False,True,511,0,0,1,0,0,0,1,False
207,1,207,207,0,0,False,True,511,0,0,0,0,0,0,0,False
207,2,207,207,0,1,False,True,511,0,0,2,1,0,0,0,False
207,2,207,207,0,1,False,True,383,128,0,2,2,0,0,0,False
207,1,206,206,1,1,False,True,383,0,128,1,0,0,1,0,True
207,1,207,207,0,1,False,True,511,0,0,1,0,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,1,False,True,511,0,0,1,1,0,0,0,False
207,1,207,207,0,0,False,True,511,0,0,0,0,0,0,0,False
207,2,207,207,0,1,False,True,383,128,0,2,2,0,0,0,False
207,2,207,207,0,1,False,True,383,128,0,2,2,0,0,0,False
207,2,207,207,0,1,False,True,383,128,0,2,2,0,0,0,False
207,2,207,207,0,1,False,True,383,128,0,2,2,0,0,0,False
207,2,207,207,0,1,False,True,383,128,0,2,2,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
208,1,207,207,1,1,False,True,511,0,0,1,1,0,0,0,False
