method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,105,420,44003,collision,150.15527763781395,2.3862009408449425,0.21,0.84,0,0.0,500,1.0,11.362861623071154,collision_or_out_of_road,88.00599999999994
epsilon,Epsilon Greedy,test,300,158,166,23181,collision,90.71464681749077,6.81592683663345,0.5266666666666666,0.5533333333333333,1,0.0033333333333333335,299,0.9966666666666667,12.898494456667098,collision_or_out_of_road,77.29555555555554
