method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,130,401,44337,collision,176.08506416972466,2.9320883235221147,0.26,0.802,0,0.0,500,1.0,11.277262782777365,collision_or_out_of_road,88.674
rnd,DQN + RND,test,300,158,166,23207,collision,90.66437081233767,6.8082906019735425,0.5266666666666666,0.5533333333333333,1,0.0033333333333333335,299,0.9966666666666667,12.88404360753221,collision_or_out_of_road,77.38393939393944
