method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8,Karthikeya27adv8,train,500,0,0.0,47486,47486,473,0.946,9.960830560586277,collision_or_out_of_road_or_policy_safety_stop,96.4258642629904,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8,Karthikeya27adv8,test,300,0,0.0,63453,63453,206,0.6866666666666666,3.246497407529983,collision_or_out_of_road_or_policy_safety_stop,212.66571428571433,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
