method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8,Karthikeya27adv8,train,500,161,367,34978,collision,113.11564562258575,4.602893247183944,0.322,0.734,1,0.002,499,0.998,14.266110126365144,collision_or_out_of_road,70.01866666666666
Karthikeya27adv8,Karthikeya27adv8,test,300,145,171,24780,collision,150.1700833618337,5.851493139628733,0.48333333333333334,0.57,1,0.0033333333333333335,294,0.98,11.864406779661017,collision_or_out_of_road,83.24733333333333
